1 1:-0.335225 2:-0.170536 3:-0.241551 4:-0.047167 5:2.201156 6:0.239055 7:0.498400 8:1.148135 9:-0.340412 10:-0.404962 11:1.450571 12:1.311167 13:0.274574 14:-0.196753 15:-0.198088 16:0.775790 17:-0.330701 18:-0.040486 19:0.816790 20:-0.172627 21:0.015614 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:0.315603 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.220845 51:-0.121647 52:0.321854 53:0.218464 54:-0.040842 55:-0.083232 56:-0.103743 57:-0.027376 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:7.917004 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:3.324103 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:2.301640 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.108448 56:-0.210156 57:-0.407691 
1 1:0.444291 2:0.019955 3:0.500230 4:-0.047167 5:-0.083872 6:0.546605 7:-0.319117 8:3.290916 9:0.497413 10:0.916422 11:0.970069 12:0.067678 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:2.342905 18:0.641707 19:-0.059608 20:2.845950 21:1.778218 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:0.625902 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.479015 51:-0.121647 52:2.124930 53:-0.014678 54:-0.188951 55:-0.067538 56:0.002670 57:0.039900 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:0.953304 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:0.311451 11:-0.327288 12:-0.063216 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:0.834202 20:0.523968 21:-0.000859 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:1.124481 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.178443 53:-0.315819 54:-0.188951 55:-0.136331 56:-0.213826 57:-0.370621 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:0.888481 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:2.626834 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.523925 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.003987 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.063745 56:-0.041363 57:-0.285496 
1 1:-0.335225 2:-0.170536 3:0.359893 4:-0.047167 5:1.812215 6:-0.376045 7:0.741446 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:0.604341 13:-0.331025 14:-0.196753 15:-0.198088 16:0.149641 17:1.515818 18:-0.372363 19:0.369885 20:-0.172627 21:1.234611 22:-0.130933 23:0.860037 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.197338 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.171559 51:-0.121647 52:0.225306 53:0.471034 54:-0.188951 55:-0.030290 56:0.057711 57:-0.104262 
1 1:2.638484 2:-0.170536 3:0.760856 4:-0.047167 5:1.147775 6:-0.376045 7:1.183347 8:-0.297596 9:-0.340412 10:0.677618 11:-0.327288 12:0.237839 13:-0.331025 14:-0.196753 15:0.971842 16:0.345312 17:-0.330701 18:-0.372363 19:2.372253 20:-0.172627 21:0.378019 22:-0.130933 23:0.519617 24:0.460743 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.051495 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:0.246622 53:-0.115058 54:-0.188951 55:-0.116870 56:-0.184470 57:-0.303345 
1 1:-0.335225 2:-0.170536 3:0.941289 4:-0.047167 5:0.094393 6:0.922499 7:0.520495 8:-0.297596 9:-0.340412 10:0.820901 11:1.498622 12:-0.154841 13:-0.331025 14:-0.196753 15:-0.198088 16:0.433365 17:1.150361 18:1.047335 19:0.311845 20:-0.172627 21:0.196817 22:-0.130933 23:-0.307119 24:0.543625 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:0.083860 50:-0.020416 51:1.825365 52:0.255399 53:-0.315819 54:-0.188951 55:-0.068087 56:-0.001000 57:-0.074057 
-1 1:-0.335225 2:9.904343 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.117393 56:-0.210156 57:-0.415929 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:11.612215 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:4.963161 17:-0.330701 18:1.287025 19:0.015843 20:-0.172627 21:-0.009095 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:0.670432 53:0.364177 54:-0.188951 55:0.483832 56:0.853973 57:0.048138 
1 1:0.588646 2:-0.170536 3:0.680663 4:-0.047167 5:-0.002843 6:0.717466 7:-0.319117 8:3.833065 9:0.652565 10:0.613937 11:1.210320 12:0.185482 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:2.746831 18:-0.372363 19:-0.285963 20:3.805702 21:2.157095 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:0.775264 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.262157 51:-0.121647 52:1.087974 53:0.027417 54:-0.188951 55:-0.070729 56:0.002670 57:0.009695 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:0.710216 6:0.922499 7:0.520495 8:0.683436 9:-0.340412 10:-0.404962 11:1.498622 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:0.051805 17:-0.330701 18:-0.372363 19:0.979301 20:-0.172627 21:0.831024 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:0.093164 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.237375 53:-0.315819 54:-0.188951 55:-0.110566 56:-0.184470 57:-0.289615 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:0.353687 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:2.267426 12:0.774503 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:1.188244 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:1.352678 26:2.356759 27:-0.216609 28:1.163029 29:-0.162887 30:2.666420 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:1.329720 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:2.742311 44:-0.092913 45:0.259842 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.151845 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.072063 56:-0.103743 57:-0.209982 
-1 1:-0.335225 2:-0.078818 3:0.500230 4:-0.047167 5:-0.083872 6:0.068194 7:-0.319117 8:-0.297596 9:-0.340412 10:0.024886 11:-0.327288 12:1.154095 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.192785 17:-0.330701 18:-0.372363 19:0.097099 20:-0.172627 21:0.048560 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.171354 26:1.087273 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:1.197855 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:0.523381 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:0.126340 50:-0.355560 51:-0.121647 52:-0.352732 53:-0.315819 54:-0.188951 55:-0.015511 56:0.072388 57:0.392756 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:1.139306 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:0.074402 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:1.175589 51:1.122913 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.051686 56:-0.107413 57:-0.238815 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:9.345025 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:0.677495 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:1.126303 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.138319 56:-0.224834 57:-0.418675 
-1 1:-0.335225 2:1.085296 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:2.428850 11:-0.327288 12:4.020665 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:4.148265 20:-0.172627 21:0.715714 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:4.697322 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:1.551592 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.102013 56:-0.151446 57:-0.369248 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:1.520510 6:-0.376045 7:-0.319117 8:2.955300 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:0.912760 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:0.912731 51:-0.121647 52:0.777012 53:-0.315819 54:-0.188951 55:-0.071409 56:-0.136768 57:-0.262155 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:2.654921 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:2.801738 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:1.750591 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.109259 56:-0.202818 57:-0.402199 
1 1:-0.075386 2:-0.170536 3:-0.061118 4:-0.047167 5:0.061981 6:-0.068495 7:-0.319117 8:0.167103 9:-0.061137 10:-0.404962 11:-0.327288 12:0.290197 13:-0.331025 14:0.971628 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:0.131923 20:-0.172627 21:1.942947 22:-0.130933 23:0.568248 24:-0.057270 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.021427 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.086059 50:-0.283274 51:0.115048 52:-0.068102 53:-0.215438 54:-0.049818 55:-0.064660 56:0.024686 57:0.315870 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:1.292715 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.102667 56:-0.188140 57:-0.392588 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.053308 56:-0.191809 57:-0.404945 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:5.783633 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.138319 56:-0.224834 57:-0.421421 
1 1:1.801226 2:0.351552 3:0.881145 4:-0.047167 5:-0.521430 6:-0.376045 7:0.498400 8:-0.297596 9:0.807718 10:1.378111 11:5.054340 12:0.813771 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:0.992022 19:0.706515 20:-0.172627 21:1.094591 22:-0.130933 23:-0.307119 24:0.522905 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:0.344108 52:-0.307592 53:0.079227 54:-0.188951 55:-0.040831 56:-0.019347 57:-0.142706 
1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:5.582893 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:2.086789 17:-0.330701 18:-0.372363 19:0.398905 20:-0.172627 21:1.275794 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.093179 53:1.189887 54:-0.188951 55:-0.094192 56:-0.184470 57:-0.369248 
-1 1:-0.335225 2:-0.170536 3:-0.602417 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.652237 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.103452 56:-0.210156 57:-0.418675 
1 1:-0.335225 2:-0.170536 3:-0.061118 4:-0.047167 5:0.353687 6:-0.376045 7:0.277450 8:-0.297596 9:-0.340412 10:0.024886 11:-0.327288 12:0.054588 13:-0.331025 14:-0.196753 15:-0.198088 16:1.000812 17:-0.330701 18:-0.372363 19:-0.402042 20:-0.172627 21:1.259321 22:9.597235 23:-0.307119 24:0.875154 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.437703 51:-0.121647 52:0.028447 53:0.140750 54:6.139359 55:1.005278 56:0.696189 57:1.106706 
-1 1:-0.335225 2:-0.170536 3:0.399990 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:0.656699 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.448474 20:-0.172627 21:0.279181 22:-0.130933 23:-0.307119 24:-0.243755 25:0.103715 26:0.066939 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:0.393617 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.164988 51:-0.121647 52:-0.384079 53:-0.315819 54:-0.004936 55:-0.119172 56:-0.188140 57:-0.116619 
1 1:0.963968 2:0.027011 3:0.239605 4:-0.047167 5:-0.456607 6:-0.000151 7:-0.230737 8:0.244553 9:0.900810 10:0.693538 11:0.777868 12:0.499627 13:1.418484 14:3.503120 15:-0.198088 16:-0.094949 17:0.438682 18:-0.372363 19:0.671691 20:-0.172627 21:0.369782 22:-0.130933 23:2.124457 24:0.398582 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.281860 46:-0.193441 47:-0.071903 48:-0.094950 49:-0.139158 50:-0.224131 51:-0.121647 52:0.014654 53:2.125691 54:0.493250 55:-0.024561 56:0.299892 57:3.735964 
1 1:0.704130 2:-0.170536 3:1.582829 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:0.290197 13:5.758611 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-0.610985 20:-0.172627 21:0.147398 22:-0.130933 23:-0.307119 24:1.248124 25:-0.268000 26:-0.229670 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:-0.276582 38:-0.073126 39:-0.156731 40:-0.180651 41:-0.132836 42:-0.140694 43:-0.180182 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:-0.094950 49:0.083860 50:-0.023701 51:-0.121647 52:-0.305084 53:0.092179 54:-0.188951 55:-0.097462 56:-0.100074 57:-0.259409 
-1 1:-0.335225 2:-0.170536 3:0.279701 4:-0.047167 5:-0.521430 6:-0.376045 7:-0.319117 8:-0.297596 9:-0.340412 10:-0.404962 11:-0.327288 12:-0.076305 13:-0.331025 14:-0.196753 15:-0.198088 16:-0.319971 17:-0.330701 18:-0.372363 19:-1.028870 20:-0.172627 21:-0.750377 22:-0.130933 23:-0.307119 24:-0.243755 25:1.040437 26:1.858456 27:-0.216609 28:-0.195716 29:-0.162887 30:-0.192063 31:-0.141344 32:-0.125800 33:-0.173589 34:-0.125499 35:-0.191456 36:-0.205300 37:2.082516 38:-0.073126 39:2.243026 40:-0.180651 41:-0.132836 42:-0.140694 43:2.201109 44:-0.092913 45:-0.302695 46:-0.193441 47:-0.071903 48:1.093365 49:-0.139158 50:-0.437703 51:0.344108 52:-0.384079 53:-0.315819 54:-0.188951 55:-0.113496 56:-0.166123 57:-0.112500 
